Stages,C_Pt_in [M],C_Pd_in [M],C_Rh_in [M],q_Pt_in [mol PGM/mol ddFc],q_Pd_in [mol PGM/mol ddFc],q_Rh_in [mol PGM/mol ddFc],C_Pt_out [M],C_Pd_out [M],C_Rh_out [M],q_Pt_out [mol PGM/mol ligand],q_Pd_out [mol PGM/mol ligand],q_Rh_out [mol PGM/mol ligand],Material Residual Pt [mol PGM/time],Material Residual Pd [mol PGM/time],Material Residual Rh [mol PGM/time],Q_org [L/time],PGM Recovery [%],PPM Mass Total Feed [mg/L],PGM Relative Purity [%],Q_aq [L/time],C_lig [L/time],Q_aq/(Q_org*C_lig) [1/M],Ligand,q_max_Pt,q_max_Pd,q_max_Rh,K_eq_Pt,K_eq_Pd,K_eq_Rh
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7738103653850662e-05,6.498595655613187e-10,0.00033703631598684485,0.13193587104962404,0.13347174435749518,0.0004766725482010983,-3.4974193680037402e-15,-2.1465401071202317e-12,-9.088663524038643e-19,0.11548775440282615,98.39289912940913,500.0,95,1,0.1,86.58926698946435,ddFc,0.2822882325782,0.5781982377965017,0.003317763533693,1598.6296937820784,2540.22220409406,2645.6932576522518
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7741229071820237e-05,2.0179073716833259e-10,0.000337087158509519,0.13229780193410298,0.13383820185518366,0.0004735666499996747,-9.445569326693715e-16,-1.2247596600095667e-12,-3.5914196963582334e-19,0.11517157500535165,98.40774187177152,500.0,95,1,0.1,86.82697965652838,ddFc,0.2822882325782,0.5781982377965017,0.003317763533693,1598.6296937820784,2540.22220409406,2645.6932576522518
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7742344700821266e-05,6.308652281752681e-11,0.00033710627449600567,0.13243440002939783,0.1339765009478494,0.00047239445854334913,-1.8511667893017503e-15,-5.549056006359798e-12,-4.2605757246891307e-19,0.115052698232736,98.4133225087561,500.0,95,1,0.1,86.91669255571352,ddFc,0.2822882325782,0.5781982377965017,0.003317763533693,1598.6296937820784,2540.22220409406,2645.6932576522518
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7742784326450278e-05,2.6320232311107227e-11,0.0003371133730284647,0.1324851938901745,0.1340279349134226,0.000471958559177316,-2.0049283414036445e-14,-8.354715010094882e-11,-1.4391089773850563e-18,0.11500855468251281,98.41539482308865,500.0,95,1,0.1,86.95005365127426,ddFc,0.2822882325782,0.5781982377965017,0.003317763533693,1598.6296937820784,2540.22220409406,2645.6932576522518
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6882495794726504e-05,6.568713360541775e-07,0.0003332479754833738,0.09610856293568154,0.09713143395830945,0.0005858555758940707,-4.90059381963448e-17,4.568827954853916e-16,-1.1163894244811678e-18,0.15862825419064278,97.28694767152402,500.0,95,1,0.1,63.040471894633534,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.753864302758913e-05,2.3434608073016297e-07,0.0003376867930580586,0.1259565025414847,0.1273867753388151,0.00040124539802929247,-7.45931094670027e-17,-1.6609977282477928e-16,-6.844026213814747e-19,0.12098598938082805,98.58279654348016,500.0,95,1,0.1,82.65419864876223,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7772550614357523e-05,7.96122348022577e-08,0.0003391910941300403,0.14077981555006616,0.14241456568181526,0.0003095443679211831,-3.4316516642207695e-14,-1.3083657421364414e-12,-1.5693826446727677e-17,0.10823023843205967,99.0219555795098,500.0,95,1,0.1,92.39562016004786,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7853103253470654e-05,2.6353787834856118e-08,0.0003397096837822389,0.14673416740267117,0.14845103722458056,0.0002727090988462028,-1.8626593323300966e-16,-2.3373230434442505e-15,-7.034608626946964e-19,0.103832854653832,99.17335036077817,500.0,95,1,0.1,96.30863018587868,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.787945979669528e-05,8.623531068888542e-09,0.00033987358331127366,0.14872227531175986,0.15046674072612265,0.000260409741686922,-4.336808689942018e-19,5.854691731421724e-18,-5.378659215064807e-20,0.10244305286011039,99.22119846812664,500.0,95,1,0.1,97.61520884832818,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7887800405146608e-05,2.8099994100975433e-09,0.00033992159763805756,0.1493149022150167,0.15106771571679475,0.00025674322015526205,-2.42861286636753e-17,-3.7947076036992655e-17,-5.548065804515667e-20,0.10203590049715741,99.2352155594249,500.0,95,1,0.1,98.00472138998357,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7890408181737203e-05,9.144327356953567e-10,0.00033993512967501273,0.14948276050165046,0.15123798935747246,0.00025570459151835436,-1.8218933306446417e-15,-1.0000507366658695e-13,-9.952637130238029e-20,0.10192114713614808,99.23916604275263,500.0,95,1,0.1,98.11506523412478,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7891221420620176e-05,2.9886902519192686e-10,0.0003399388855274648,0.14952940999806316,0.1512853294587446,0.0002554159055759673,-3.211124942337218e-14,-1.7224387497891125e-11,-8.512681119905718e-19,0.10188929586171513,99.24026250979175,500.0,95,1,0.1,98.14573665885443,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.789147600426398e-05,9.883531386308324e-11,0.00033993992240204655,0.1495422913032794,0.15129840775757014,0.0002553361776228759,-1.7005927915869634e-14,-2.5489709518447534e-11,-6.2426328212641935e-19,0.1018805022750027,99.24056521039488,500.0,95,1,0.1,98.15420788766163,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.789155613205433e-05,3.3769378034689996e-11,0.0003399402081464844,0.14954584080265226,0.15130201357469583,0.00025531420396478465,-7.592884654350485e-15,-2.844407305177543e-11,-5.603122946087197e-19,0.10187807876292759,99.2406486293688,500.0,95,1,0.1,98.15654281496813,ddFc,0.2928743868711746,0.5628635845838595,0.0043147014273157,1647.904870928406,2658.253881793252,1069.0629335178503
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.4804101104407618e-05,3.542314070118138e-07,0.00028800831771694636,0.0503929635599552,0.050869942874062796,0.0018000926547248935,-1.5920424700777147e-15,-1.5669258425499155e-13,-4.821989162129281e-17,0.30294541975119493,84.07988103768736,500.0,95,1,0.1,33.00924637914271,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.622406489062103e-05,1.1737849296560636e-07,0.0003104874308545414,0.07186055835854613,0.07261942705372078,0.0015102223639645515,-3.7730235602495554e-17,-1.2628786905111156e-15,-1.8228149024912543e-18,0.21224602492231734,90.64233441897905,500.0,95,1,0.1,47.115134446734764,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.679140116809057e-05,3.6154400233090704e-08,0.0003197235494157052,0.08711235892229703,0.0880696899063671,0.0013037191043675843,-8.89024097394664e-15,-3.466192393872247e-12,-3.5890480041059214e-17,0.17502045273751637,93.33868623280354,500.0,95,1,0.1,57.136179478391085,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7062160963815942e-05,1.0754283891223664e-08,0.000324385390501074,0.09757117938397354,0.09866260135412246,0.0011621123705415235,-1.213402208571912e-13,-9.314217084242793e-11,-9.364457451664643e-17,0.15623196313730878,94.69964360716531,500.0,95,1,0.1,64.0073887518857,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.720505747161392e-05,3.1483427350691355e-09,0.0003269559292663618,0.10449089091922932,0.10567015727352395,0.001068426974062383,-2.1657220287962797e-13,-2.9958009640715377e-10,-8.753916103283743e-17,0.1458721215080578,95.45007538393287,500.0,95,1,0.1,68.55319506303067,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7283786928727253e-05,8.982032744315194e-10,0.00032840901417564985,0.10885564172476783,0.11009000003498227,0.0010093343709109948,-3.56847797838844e-14,-9.027626172650183e-11,-2.1006417091906648e-17,0.14001589994583752,95.87428259877683,500.0,95,1,0.1,71.42046013251573,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.732705229089614e-05,2.6924900057841837e-10,0.0003292191096742359,0.11145132575283836,0.11271837039944602,0.0009741927858596768,-5.0396102221905714e-14,-1.8805322121555335e-10,-1.9668105035244854e-17,0.1367510694363571,96.11077831421385,500.0,95,1,0.1,73.12557072655233,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7350210392856452e-05,8.33198919460505e-11,0.0003296555805411521,0.11290191089247424,0.11418719247061483,0.0009545542156624083,-3.0540023635006186e-14,-1.4791601884306393e-10,-1.1255373803115143e-17,0.13499201461786955,96.23819969862954,500.0,95,1,0.1,74.07845588724365,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7362126529688932e-05,3.774921004476456e-11,0.00032988182417260003,0.11366879896108437,0.11496372016019504,0.0009441718028225121,-4.1148291371473356e-14,-2.4281350129336243e-10,-1.0674309201298693e-17,0.13408021711866475,96.30424826892248,500.0,95,1,0.1,74.58221812953748,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7368148436804142e-05,2.4359688769368702e-11,0.00032999530928529277,0.11405741408598381,0.1153572233455042,0.00093891057400507,-4.0376556265098174e-14,-2.9806674164446767e-10,-8.77695539944906e-18,0.1336228525552208,96.3373786133875,500.0,95,1,0.1,74.83749829294666,ddFc,0.277497880155915,0.5679463776554233,0.0039302537550196,1523.8062407678651,2726.8776746294707,4719.405053963155
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6251578923288676e-05,9.196596689352154e-07,0.00032625353325158615,0.0876217224118513,0.08850254002687014,0.0009357309938647993,-1.0625181290357943e-17,2.2920033926343564e-16,-7.216720710606639e-19,0.17406463032401862,95.24502098192174,500.0,95,1,0.1,57.44992524549734,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7194568636072648e-05,3.8056051935461303e-07,0.0003339274539496962,0.11680924356895174,0.118097774257426,0.0006601165294060405,-2.6299275257546384e-14,-8.774367950964423e-13,-5.005117685325661e-17,0.13048978280653126,97.48531162527692,500.0,95,1,0.1,76.63435239850426,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7568359391704244e-05,1.4871761049033889e-07,0.00033662446241238453,0.1323056184453813,0.1338180311019007,0.0005137132248619518,-6.520391865327824e-16,-1.6426963955762375e-14,-2.8163845496205486e-18,0.1151778366962231,98.27266440903692,500.0,95,1,0.1,86.82225927176073,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7713369391135435e-05,5.634276503111947e-08,0.00033762453083632695,0.13915277414735616,0.14076528841294142,0.0004490201501433991,-4.119968255444917e-17,-3.5063098258181213e-16,-4.2859867131067597e-19,0.10949997158633011,98.5646199844216,500.0,95,1,0.1,91.32422461056045,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.776692058981896e-05,2.1024179258578477e-08,0.0003379709498085303,0.1416929816206925,0.14334325414632065,0.00042501790367585314,-1.0137290312739466e-15,-5.583641188300348e-16,-4.0911691352382706e-19,0.10753312640498683,98.66575201492317,500.0,95,1,0.1,92.99459928597642,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.778599001083607e-05,7.796635736197424e-09,0.00033808194628267803,0.14252653198300708,0.14418955464437028,0.00041714062113456363,-1.5178830414797062e-18,2.168404344971009e-18,2.879912020664621e-20,0.10690289307617266,98.69815583720137,500.0,95,1,0.1,93.54283791809631,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7792687944115877e-05,2.8849337584587963e-09,0.00033811588464592227,0.14278330404227504,0.14445041804500194,0.0004147135435495059,-6.242836109171535e-16,-1.1711551867188419e-15,7.030373462210693e-20,0.1067101768793595,98.70806365363809,500.0,95,1,0.1,93.71177419474652,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.779504102313515e-05,1.066705345838079e-09,0.0003381260468411996,0.14286034584932986,0.14452875306791774,0.000413985119330949,-4.83554168928535e-17,-4.909917958317855e-15,-2.456395547037471e-20,0.10665246544372732,98.7110303602137,500.0,95,1,0.1,93.7624832055689,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.779587204985568e-05,3.9434342341213837e-10,0.0003381290652835155,0.1428832361625324,0.1445520526243939,0.00041376861527095193,-5.338611497318624e-16,-2.450507245038702e-13,-1.4823076576950256e-19,0.10663532124496775,98.71191155098225,500.0,95,1,0.1,93.77755778526256,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7796167158541475e-05,1.4648541290300396e-10,0.0003381299592647929,0.1428900134900979,0.14455896103957544,0.00041370448217418625,-6.778648822813871e-15,-7.582250582602312e-12,-3.5236570605778894e-19,0.10663024283879496,98.71217253594287,500.0,95,1,0.1,93.7820240653314,ddFc,0.2829329166825356,0.5673060659981972,0.0040754742520275,1942.574098981552,2643.0195317053176,2134.143165715809
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.593275395418789e-05,9.253518444946827e-07,0.00032030401030209527,0.0757054692184533,0.07645023494243436,0.0011035601760241377,-6.396792817664476e-17,1.5764299587939234e-16,-4.39440693035531e-18,0.20150500521494402,93.50814342994835,500.0,95,1,0.1,49.62655885065022,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6998662915749444e-05,3.922290404733955e-07,0.00033042694711065454,0.10320808071480767,0.10433237643523303,0.0008201709731029464,-8.83256141837041e-15,-3.843496701461113e-13,-3.286657241936136e-17,0.1477052162442656,96.46338906091718,500.0,95,1,0.1,67.70241603020051,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7433432458932143e-05,1.5656339596596686e-07,0.0003342099212430436,0.1194321144698588,0.12078605786227559,0.0006529085477625438,-2.2985086056692694e-16,-7.720820510703774e-15,-2.07014852308951e-18,0.12760407242446142,97.56777388404068,500.0,95,1,0.1,78.3674048171132,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7612566692444652e-05,6.041765557063526e-08,0.0003357867017328456,0.1278098705582748,0.12928204775864968,0.0005665383678534573,-1.1275702593849246e-17,-1.5655879370690684e-16,-1.4399560103323106e-19,0.11922579043168079,98.0280922423993,500.0,95,1,0.1,83.87447014436223,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7683785753195104e-05,2.2873205025718092e-08,0.00033642652020218246,0.13155513406253433,0.13307991212259737,0.0005279275555161134,-3.0357660829594124e-18,-1.713039432527097e-17,2.0328790734103208e-20,0.11582611929406286,98.21487803113624,500.0,95,1,0.1,86.33631223205964,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7710811916640448e-05,8.577944576338563e-09,0.00033666840735520603,0.13302896020574778,0.13457445543768984,0.0005127334716896095,-2.5927610752818353e-15,-3.2305972133550576e-14,-7.27601301691444e-19,0.11454085160478177,98.28549350228647,500.0,95,1,0.1,87.30509560470674,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7720720062250128e-05,3.2040267902670285e-09,0.0003367545575207332,0.13356187740485748,0.13511491357068936,0.0005072393134772763,-1.3010426069826053e-18,-1.235990476633475e-17,-2.202285662861181e-20,0.11408308721504096,98.31064380254973,500.0,95,1,0.1,87.65541189423192,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7724289432738998e-05,1.1949662618598548e-09,0.000336784203581777,0.13374624526186019,0.13530191855438253,0.0005053384619298044,-1.7037152938437217e-15,-3.1875327030639333e-13,-3.2356658585114273e-19,0.1139255579479075,98.3192985431682,500.0,95,1,0.1,87.77661641624351,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7725566513721836e-05,4.4548316551659914e-10,0.0003367942416419355,0.13380878271511557,0.13536536272682922,0.0005046936535948094,-1.5788152035733916e-15,-7.771318311089459e-13,-2.202285662861181e-19,0.11387221776409434,98.32222901028341,500.0,95,1,0.1,87.81773286190578,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.77260243546408e-05,1.6603128827595535e-10,0.0003367976173346359,0.13382982473393046,0.13538671471894972,0.0005044766781758135,-3.7751919645945264e-16,-4.2168699088129813e-13,-1.2197274440461925e-19,0.11385427946241414,98.32321449515732,500.0,95,1,0.1,87.83156897761778,ddFc,0.2746012533737445,0.5658600882026952,0.0035094654683372,2027.196046533429,2662.41231238583,3230.9257292642365
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5968368060880524e-05,9.024010494201619e-07,0.0003205446130672719,0.0819642046678255,0.08277370733996872,0.0011818940664375627,-1.5178830414797062e-18,4.185020385794047e-17,-1.0164395367051604e-19,0.18611386385580075,93.57838394256184,500.0,95,1,0.1,53.73054856218506,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7025760711802456e-05,3.7815087735961497e-07,0.00033067432019407876,0.11111519120876771,0.11232864587137324,0.0008649914884323461,-3.900417315516602e-14,-1.6752426269112108e-12,-7.922637968848373e-17,0.13719187031624,96.53560607045048,500.0,95,1,0.1,72.89061645525402,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7451140951724182e-05,1.4913722966187073e-07,0.0003344052854463274,0.12787537727579776,0.12932716366125888,0.0006826813615160765,-6.288372600415926e-18,1.1709383462843448e-17,-1.5415999640028266e-19,0.11917733831447029,97.62480764994484,500.0,95,1,0.1,83.90856971157761,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7622975115847523e-05,5.6875801424321716e-08,0.0003359171674281456,0.13620377169179104,0.13777389163144024,0.0005920883611507768,-2.6237692574149207e-17,-4.531965080989409e-16,-2.617331807015788e-19,0.11187743605609446,98.06617982343613,500.0,95,1,0.1,89.38352855160248,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7689568386767387e-05,2.1297436348754247e-08,0.000336506447674343,0.1397519664732752,0.14137243022614912,0.0005534927422882806,-7.838131185766706e-15,-7.890281310263259e-14,-4.916179225863959e-18,0.10903218902705046,98.23821170567791,500.0,95,1,0.1,91.71603440447332,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.771417707760621e-05,7.906876731314766e-09,0.00033671959513207933,0.14108138083793206,0.1427208042919376,0.0005390316384921049,-1.9038590148845458e-16,-5.167307554065914e-16,-1.6178329292557136e-19,0.10800303093102785,98.30043703664064,500.0,95,1,0.1,92.58999413068445,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7722991004075812e-05,2.9253967747351397e-09,0.00033679241161299573,0.141541338540393,0.14318739789839477,0.0005340280362340002,-9.063062800240829e-15,-5.78621352220754e-14,-8.097634975751111e-19,0.10765143778053902,98.32169475968686,500.0,95,1,0.1,92.89239610887738,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7726105190701313e-05,1.080974261946959e-09,0.0003368165371342034,0.14169438127538458,0.14334268492923527,0.0005323630458336255,-8.131516293641283e-17,-1.3172622714829885e-14,-3.9810548520952116e-20,0.10753494471799689,98.32873785819594,500.0,95,1,0.1,92.99302683629328,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.772720106330943e-05,3.995462985099535e-10,0.000336824422195861,0.14174446736192117,0.14339352043419698,0.0005318180929077765,-5.365282870761767e-15,-2.7656136929177233e-12,-5.819116347637043e-19,0.10749686941727764,98.33103978840198,500.0,95,1,0.1,93.02596488817125,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7727581757702536e-05,1.4792080932681993e-10,0.00033682698515322834,0.14176075309979266,0.1434100550530476,0.0005316408800289157,-3.873203840987216e-15,-4.612219677360696e-12,-4.404571325722362e-19,0.10748449312300844,98.33178800689879,500.0,95,1,0.1,93.03667635624147,ddFc,0.2897751432314968,0.5772825852379574,0.0040425128859502,2000.1298770098672,2741.6265779489886,2928.1034479003324
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.616828848691267e-05,6.985000906346705e-07,0.0003204689826528533,0.07497652167886894,0.07573695937100093,0.0010849936340197282,-5.961594065628795e-15,-2.7276878672433114e-13,-6.540788418697707e-17,0.2034326917661571,93.55630473215031,500.0,95,1,0.1,49.15630773590143,ddFc,0.2792815894874402,0.5662611619074878,0.0035703854004952,1851.1157890471973,2735.462725519263,2922.3564646197465
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7124282454204107e-05,2.6664304629699336e-07,0.0003304275844891373,0.10242925658171098,0.10356204040436326,0.000814006086971837,-2.505808061048498e-15,-1.3107028483394512e-13,-1.669501939038226e-17,0.14881603355705864,96.46357513438699,500.0,95,1,0.1,67.19706043076216,ddFc,0.2792815894874402,0.5662611619074878,0.0035703854004952,1851.1157890471973,2735.462725519263,2922.3564646197465
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7493636829440015e-05,9.612136550965248e-08,0.00033420540565802086,0.11896287225619845,0.12032096732818924,0.0006507214964665072,-2.2963402013242984e-16,-1.0698473357217964e-14,-2.0125502826762176e-18,0.12810233858588863,97.5664556240177,500.0,95,1,0.1,78.06258738434592,ddFc,0.2792815894874402,0.5662611619074878,0.0035703854004952,1851.1157890471973,2735.462725519263,2922.3564646197465
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7641122539074885e-05,3.3543158778140206e-08,0.0003358186480393372,0.12777381454575362,0.1292502526570953,0.0005637103836685596,-9.087457349121753e-14,-8.141353910473548e-12,-2.939204326972422e-17,0.11925719944180739,98.03741850655271,500.0,95,1,0.1,83.85237995530483,ddFc,0.2792815894874402,0.5662611619074878,0.0035703854004952,1851.1157890471973,2735.462725519263,2922.3564646197465
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.769878528797428e-05,1.148353692008813e-08,0.00033649510761438086,0.13187007116691132,0.13340079840189045,0.0005232607810998876,-6.2085753205209926e-15,-6.481911361821968e-13,-3.566855740887859e-18,0.115548361516401,98.23490113846883,500.0,95,1,0.1,86.54384942170378,ddFc,0.2792815894874402,0.5662611619074878,0.0035703854004952,1851.1157890471973,2735.462725519263,2922.3564646197465
